artists,popularity,duration_ms,danceability,speechiness,acousticness,valence,tempo,track_genre
20674.0,48.0,155454.0,0.737,0.11,0.909,0.169,87.981,study
30814.0,46.0,164337.0,0.704,0.0636,0.4,0.597,84.002,study
25467.0,48.0,150000.0,0.726,0.049,0.841,0.726,80.018,study
16775.0,74.0,139840.0,0.789,0.0709,0.323,0.631,134.055,swedish
28301.0,53.0,209160.0,0.733,0.0315,0.0703,0.348,110.003,swedish
30463.0,77.0,201122.0,0.694,0.046,0.132,0.799,98.023,swedish
313.0,82.0,292613.0,0.749,0.0403,0.02,0.536,119.528,swedish
16775.0,74.0,168810.0,0.797,0.0594,0.471,0.436,111.014,swedish
30797.0,74.0,218883.0,0.713,0.0295,0.841,0.235,102.963,swedish
23025.0,76.0,129589.0,0.639,0.0301,0.0223,0.0996,103.966,swedish
313.0,78.0,260893.0,0.719,0.0338,0.523,0.964,133.113,swedish
23024.0,64.0,179030.0,0.479,0.133,0.499,0.74,75.113,swedish
23027.0,54.0,178983.0,0.499,0.143,0.261,0.446,159.238,swedish
28301.0,76.0,209160.0,0.733,0.0315,0.0703,0.348,110.003,synth-pop
26713.0,87.0,251488.0,0.645,0.0527,0.347,0.535,112.067,synth-pop
28301.0,53.0,209160.0,0.733,0.0315,0.0703,0.348,110.003,synth-pop
28301.0,67.0,238426.0,0.736,0.0338,0.0966,0.114,119.999,synth-pop
6010.0,77.0,280400.0,0.625,0.0444,0.0158,0.507,124.945,synth-pop
28301.0,70.0,231333.0,0.724,0.0342,0.00134,0.163,105.0,synth-pop
29574.0,74.0,262960.0,0.735,0.0293,0.189,0.947,107.682,synth-pop
28301.0,75.0,185875.0,0.816,0.0733,0.0283,0.534,118.014,synth-pop
8964.0,82.0,216933.0,0.692,0.0317,0.225,0.875,125.135,synth-pop
29574.0,80.0,231333.0,0.62,0.0423,0.271,0.897,81.548,synth-pop
4715.0,32.0,123626.0,0.525,0.06,0.996,0.672,82.111,tango
18617.0,28.0,156223.0,0.435,0.0598,0.875,0.488,90.889,tango
23181.0,37.0,266373.0,0.423,0.263,0.928,0.389,72.184,tango
2015.0,31.0,158533.0,0.479,0.0406,0.981,0.55,120.416,tango
1403.0,28.0,221934.0,0.383,0.0442,0.826,0.14,78.434,tango
21306.0,30.0,114056.0,0.678,0.05,0.992,0.647,117.976,tango
13987.0,33.0,228208.0,0.431,0.0592,0.961,0.453,115.706,tango
13987.0,31.0,167773.0,0.375,0.0608,0.924,0.469,116.841,tango
690.0,29.0,179400.0,0.434,0.36,0.815,0.51,87.765,tango
11926.0,32.0,152215.0,0.713,0.0459,0.913,0.793,119.533,tango
10531.0,85.0,202093.0,0.658,0.0363,0.0933,0.166,100.966,techno
8072.0,72.0,206320.0,0.686,0.0431,0.00637,0.557,115.026,techno
26545.0,70.0,336960.0,0.631,0.0348,0.341,0.861,103.376,techno
30512.0,76.0,210090.0,0.69,0.0622,0.253,0.544,102.04,techno
30524.0,68.0,210901.0,0.693,0.0378,0.399,0.574,185.913,techno
2113.0,59.0,328780.0,0.826,0.117,0.0154,0.0561,122.017,techno
30528.0,75.0,206000.0,0.687,0.0499,0.351,0.649,128.15,techno
30529.0,80.0,184732.0,0.753,0.0449,0.171,0.437,107.01,techno
22672.0,57.0,331240.0,0.741,0.0383,0.0392,0.174,107.983,techno
30526.0,57.0,204583.0,0.718,0.0494,0.027,0.54,108.018,techno
28032.0,82.0,164000.0,0.798,0.232,0.414,0.235,120.031,trance
2264.0,66.0,215773.0,0.592,0.0659,0.00608,0.211,103.517,trance
3739.0,48.0,365714.0,0.539,0.0639,0.00656,0.318,147.039,trance
430.0,78.0,150052.0,0.669,0.112,0.194,0.517,125.993,trance
28047.0,84.0,140500.0,0.77,0.0583,0.198,0.513,119.986,trance
28034.0,86.0,164818.0,0.754,0.0435,0.0301,0.464,117.953,trance
28038.0,84.0,129817.0,0.748,0.177,0.00445,0.717,123.045,trance
24014.0,46.0,375012.0,0.555,0.132,0.00825,0.101,145.002,trance
24008.0,53.0,385012.0,0.614,0.0584,0.00819,0.182,149.917,trance
28038.0,0.0,129817.0,0.748,0.177,0.00445,0.717,123.045,trance
21734.0,71.0,308626.0,0.51,0.0361,0.177,0.207,119.695,trip-hop
9096.0,54.0,196760.0,0.617,0.0951,0.181,0.714,167.948,trip-hop
12032.0,67.0,213373.0,0.392,0.0418,0.076,0.101,152.734,trip-hop
6334.0,66.0,232000.0,0.641,0.264,0.0351,0.718,171.811,trip-hop
6331.0,37.0,302333.0,0.529,0.0367,0.0597,0.735,167.061,trip-hop
9096.0,60.0,196760.0,0.616,0.11,0.194,0.72,167.99,trip-hop
3914.0,57.0,237546.0,0.529,0.0718,0.0237,0.138,124.75,trip-hop
3921.0,56.0,210280.0,0.655,0.0433,0.569,0.255,140.022,trip-hop
6334.0,62.0,232533.0,0.699,0.236,0.13,0.691,171.877,trip-hop
9174.0,60.0,155000.0,0.598,0.0523,0.0444,0.115,126.015,trip-hop
24677.0,67.0,172008.0,0.598,0.0429,0.0879,0.0673,147.84,turkish
15963.0,0.0,186461.0,0.802,0.12,0.629,0.665,129.899,turkish
24677.0,51.0,215973.0,0.59,0.0271,0.0396,0.0392,100.987,turkish
24681.0,53.0,201775.0,0.58,0.0363,0.00695,0.0925,112.991,turkish
12274.0,52.0,210146.0,0.795,0.0506,0.0812,0.2,108.001,turkish
28708.0,66.0,171880.0,0.966,0.0837,0.138,0.186,115.05,turkish
24683.0,47.0,177272.0,0.42,0.176,0.0768,0.0898,193.928,turkish
15963.0,0.0,186461.0,0.802,0.12,0.629,0.665,129.899,turkish
12275.0,70.0,212280.0,0.771,0.0604,0.142,0.185,100.012,turkish
24678.0,43.0,202909.0,0.629,0.0581,0.022,0.0989,109.841,turkish
11746.0,66.0,240200.0,0.417,0.0296,0.212,0.144,135.923,world-music
18006.0,66.0,342493.0,0.431,0.0274,0.452,0.367,145.22,world-music
5783.0,70.0,333386.0,0.572,0.0356,0.0291,0.232,110.698,world-music
3406.0,61.0,456480.0,0.37,0.0392,0.953,0.183,110.424,world-music
15712.0,64.0,206440.0,0.468,0.0296,0.0149,0.222,144.045,world-music
5317.0,63.0,285160.0,0.509,0.0295,0.00998,0.216,105.066,world-music
21067.0,57.0,339493.0,0.378,0.0323,0.0182,0.172,135.968,world-music
11746.0,56.0,198704.0,0.377,0.0404,0.0041,0.299,171.908,world-music
30800.0,64.0,229760.0,0.597,0.0502,0.395,0.263,143.839,world-music
11760.0,63.0,568791.0,0.379,0.0281,0.293,0.0871,140.937,world-music
